,Log,CleanLog,Cluster,Template,Variables,EventId
155,[client 210.22.201.120] File does not exist: /var/www/html/c,client File does not exist var www html c,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/c,"['210', '22', '201', '120']",E24
156,[client 210.22.201.117] File does not exist: /var/www/html/d,client File does not exist var www html d,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/d,"['210', '22', '201', '117']",E24
157,[client 210.22.201.124] File does not exist: /var/www/html/scripts/..%5c..,client File does not exist var www html scripts,22,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..%<*>..,"['210', '22', '201', '124', '5c']",E24
158,[client 210.22.201.118] File does not exist: /var/www/html/_vti_bin,client File does not exist var www html,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/_vti_bin,"['210', '22', '201', '118']",E24
159,[client 210.22.201.121] File does not exist: /var/www/html/_mem_bin,client File does not exist var www html,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/_mem_bin,"['210', '22', '201', '121']",E24
160,[client 210.22.201.125] File does not exist: /var/www/html/msadc,client File does not exist var www html msadc,24,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/msadc,"['210', '22', '201', '125']",E24
161,[client 210.22.201.120] File does not exist: /var/www/html/scripts/..\xc1\x1c..,client File does not exist var www html scripts,22,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..\<*>\<*>..,"['210', '22', '201', '120', 'xc1', 'x1c']",E24
162,[client 210.22.201.122] File does not exist: /var/www/html/scripts/..\xc0\xaf..,client File does not exist var www html scripts xaf,26,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..\<*>\xaf..,"['210', '22', '201', '122', 'xc0']",E24
163,[client 210.22.201.117] File does not exist: /var/www/html/scripts/..\xc1\x9c..,client File does not exist var www html scripts,22,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..\<*>\<*>..,"['210', '22', '201', '117', 'xc1', 'x9c']",E24
164,[client 210.22.201.121] File does not exist: /var/www/html/scripts/..%5c..,client File does not exist var www html scripts,22,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..%<*>..,"['210', '22', '201', '121', '5c']",E24
165,[client 210.22.201.119] File does not exist: /var/www/html/scripts/..%2f..,client File does not exist var www html scripts,22,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..%<*>..,"['210', '22', '201', '119', '2f']",E24
166,[client 61.142.136.20] File does not exist: /var/www/html/scripts/root.exe,client File does not exist var www html scripts root exe,23,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/root.exe,"['61', '142', '136', '20']",E24
167,[client 61.142.136.20] File does not exist: /var/www/html/MSADC,client File does not exist var www html MSADC,24,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/MSADC,"['61', '142', '136', '20']",E24
168,[client 61.142.136.20] File does not exist: /var/www/html/c,client File does not exist var www html c,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/c,"['61', '142', '136', '20']",E24
169,[client 61.142.136.20] File does not exist: /var/www/html/d,client File does not exist var www html d,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/d,"['61', '142', '136', '20']",E24
170,[client 61.142.136.20] File does not exist: /var/www/html/scripts/..%5c..,client File does not exist var www html scripts,22,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..%<*>..,"['61', '142', '136', '20', '5c']",E24
171,[client 61.142.136.20] File does not exist: /var/www/html/_vti_bin,client File does not exist var www html,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/_vti_bin,"['61', '142', '136', '20']",E24
172,[client 61.142.136.20] File does not exist: /var/www/html/_mem_bin,client File does not exist var www html,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/_mem_bin,"['61', '142', '136', '20']",E24
173,[client 61.142.136.20] File does not exist: /var/www/html/msadc,client File does not exist var www html msadc,24,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/msadc,"['61', '142', '136', '20']",E24
174,[client 61.142.136.20] File does not exist: /var/www/html/scripts/..\xc1\x1c..,client File does not exist var www html scripts,22,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..\<*>\<*>..,"['61', '142', '136', '20', 'xc1', 'x1c']",E24
175,[client 61.142.136.20] File does not exist: /var/www/html/scripts/..\xc0\xaf..,client File does not exist var www html scripts xaf,26,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..\<*>\xaf..,"['61', '142', '136', '20', 'xc0']",E24
176,[client 61.142.136.20] File does not exist: /var/www/html/scripts/..\xc1\x9c..,client File does not exist var www html scripts,22,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..\<*>\<*>..,"['61', '142', '136', '20', 'xc1', 'x9c']",E24
177,[client 61.142.136.20] File does not exist: /var/www/html/scripts/..%5c..,client File does not exist var www html scripts,22,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..%<*>..,"['61', '142', '136', '20', '5c']",E24
178,[client 61.142.136.20] File does not exist: /var/www/html/scripts/..%2f..,client File does not exist var www html scripts,22,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/scripts/..%<*>..,"['61', '142', '136', '20', '2f']",E24
179,[client 61.154.135.10] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['61', '154', '135', '10']",E11
180,[client 12.168.121.2] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['12', '168', '121', '2']",E11
181,[client 219.127.107.18] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['219', '127', '107', '18']",E11
182,[client 219.43.32.119] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['219', '43', '32', '119']",E11
183,[client 222.166.160.83] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['222', '166', '160', '83']",E11
184,[client 202.188.127.61] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['202', '188', '127', '61']",E11
185,[client 58.83.8.110] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['58', '83', '8', '110']",E11
186,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
187,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
188,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
189,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
190,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
191,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,client script not found or unable to stat var www cgi bin awstats pl,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,"['202', '133', '98', '6']",E13
192,jk2_init() Can't find child 4210 in scoreboard,Can t find child in scoreboard,21,<*>() Can't find child <*> in scoreboard,"['jk2_init', '4210']",E14
193,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv init ok etc httpd conf properties,17,workerEnv.init() ok /etc/httpd/conf/<*>.properties,['workers2'],E27
194,mod_jk child init 1 -2,child init,18,mod_jk child init <*> -<*>,"['1', '2']",E28
195,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,client script not found or unable to stat var www cgi bin awstats pl,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,"['202', '133', '98', '6']",E13
196,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
197,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
198,jk2_init() Can't find child 4211 in scoreboard,Can t find child in scoreboard,21,<*>() Can't find child <*> in scoreboard,"['jk2_init', '4211']",E14
199,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv init ok etc httpd conf properties,17,workerEnv.init() ok /etc/httpd/conf/<*>.properties,['workers2'],E27
200,mod_jk child init 1 -2,child init,18,mod_jk child init <*> -<*>,"['1', '2']",E28
201,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,client script not found or unable to stat var www cgi bin awstats pl,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,"['202', '133', '98', '6']",E13
202,jk2_init() Can't find child 4212 in scoreboard,Can t find child in scoreboard,21,<*>() Can't find child <*> in scoreboard,"['jk2_init', '4212']",E14
203,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv init ok etc httpd conf properties,17,workerEnv.init() ok /etc/httpd/conf/<*>.properties,['workers2'],E27
204,mod_jk child init 1 -2,child init,18,mod_jk child init <*> -<*>,"['1', '2']",E28
205,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,client script not found or unable to stat var www cgi bin awstats pl,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,"['202', '133', '98', '6']",E13
206,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
207,[client 202.133.98.6] File does not exist: /var/www/html/cgi,client File does not exist var www html cgi,28,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/cgi,"['202', '133', '98', '6']",E24
208,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
209,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
210,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,client script not found or unable to stat var www cgi bin awstats pl,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,"['202', '133', '98', '6']",E13
211,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,client script not found or unable to stat var www cgi bin awstats pl,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,"['202', '133', '98', '6']",E13
212,jk2_init() Can't find child 4213 in scoreboard,Can t find child in scoreboard,21,<*>() Can't find child <*> in scoreboard,"['jk2_init', '4213']",E14
213,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv init ok etc httpd conf properties,17,workerEnv.init() ok /etc/httpd/conf/<*>.properties,['workers2'],E27
214,mod_jk child init 1 -2,child init,18,mod_jk child init <*> -<*>,"['1', '2']",E28
215,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
216,jk2_init() Found child 4214 in scoreboard slot 12,Found child in scoreboard slot,16,<*>() Found child <*> in scoreboard slot <*>,"['jk2_init', '4214', '12']",E15
217,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv init ok etc httpd conf properties,17,workerEnv.init() ok /etc/httpd/conf/<*>.properties,['workers2'],E27
218,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,client script not found or unable to stat var www cgi bin awstats,27,[client <*>.<*>.<*>.<*>] script not found or unable to stat: /var/www/cgi-bin/awstats,"['202', '133', '98', '6']",E13
219,jk2_init() Can't find child 4215 in scoreboard,Can t find child in scoreboard,21,<*>() Can't find child <*> in scoreboard,"['jk2_init', '4215']",E14
220,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv init ok etc httpd conf properties,17,workerEnv.init() ok /etc/httpd/conf/<*>.properties,['workers2'],E27
